invoice_id,invoice_date,invoice_cus_id,invoice_amount
RL53012576,2021/9/8 19:48,701000010,330
RL53012577,2021/9/8 19:52,701001659,90
RL53012578,2021/9/8 19:55,701000010,55
RL53012579,2021/9/8 19:57,701000010,55
RL53012580,2021/9/8 20:04,701000010,12
RL53012581,2021/9/8 20:07,701001605,30
RL53012582,2021/9/8 20:09,701000010,120
RL53012583,2021/9/8 20:11,701000010,305
RL53012584,2021/9/8 20:14,701000010,650
RL53012585,2021/9/8 20:16,701000010,75
RL53012586,2021/9/8 20:20,701000010,480
RL53012587,2021/9/8 20:22,701000010,830
RL53012588,2021/9/8 20:24,701000010,220
RL53012589,2021/9/8 20:25,701001538,660
RL53012590,2021/9/8 20:26,701000010,110
RL53012591,2021/9/8 20:27,701000010,30
RL53012592,2021/9/8 20:27,701000010,170
RL53012593,2021/9/8 20:31,701000010,30
RL53012594,2021/9/8 20:32,701001571,418
RL53012595,2021/9/8 20:33,701000010,120
RL53012596,2021/9/8 20:59,701000010,35
RL53012597,2021/9/8 21:01,701000010,55
RL53012598,2021/9/8 21:12,701002211,2155
RL53012599,2021/9/8 21:14,701000010,245
RL53012600,2021/9/8 21:30,701000010,80
RL53012601,2021/9/8 21:36,701000010,110
RL53012602,2021/9/8 21:44,701000010,60
RL53012603,2021/9/8 21:48,701000071,253
RL53012604,2021/9/8 22:04,701000010,190
RL53012605,2021/9/9 09:34,701001132,724
RL53012606,2021/9/9 09:39,701001948,405
RL53012607,2021/9/9 09:51,701000221,115
RL53012608,2021/9/9 10:00,701000010,120
RL53012609,2021/9/9 10:04,701000010,350
RL53012610,2021/9/9 10:08,701000010,385
RL53012611,2021/9/9 10:08,701000010,160
RL53012612,2021/9/9 10:36,701000010,332
RL53012613,2021/9/9 11:54,701000010,45
RL53012614,2021/9/9 11:58,701000010,330
RL53012615,2021/9/9 12:07,701000010,220
RL53012616,2021/9/9 12:08,701000010,76
RL53012617,2021/9/9 12:11,701000010,33
RL53012618,2021/9/9 12:12,701000010,200
RL53012619,2021/9/9 12:14,701000010,350
RL53012620,2021/9/9 12:29,701000010,84
RL53012621,2021/9/9 12:35,701000010,171
RL53012622,2021/9/9 12:41,701002046,405
RL53012623,2021/9/9 12:44,701000010,150
RL53012624,2021/9/9 12:46,701000451,70
RL53012625,2021/9/9 12:48,701000451,95
RL53012626,2021/9/9 12:55,701000451,270
RL53012627,2021/9/9 12:58,701000010,220
RL53012628,2021/9/9 13:01,701000010,120
2021090900200025,2021/9/9 13:05,701000010,45
2021090900200026,2021/9/9 13:05,701000010,135
RL53012629,2021/9/9 13:21,701000187,650
RL53012630,2021/9/9 13:31,701000010,350
RL53012631,2021/9/9 13:31,701000010,360
RL53012632,2021/9/9 13:38,701002583,35
RL53012633,2021/9/9 13:40,701002584,190
RL53012634,2021/9/9 13:40,701000010,95
RL53012635,2021/9/9 13:48,701000010,700
RL53012636,2021/9/9 13:49,701000010,200
RL53012637,2021/9/9 13:52,701000010,196
RL53012638,2021/9/9 13:58,701001489,60
RL53012639,2021/9/9 14:02,701001489,65
RL53012640,2021/9/9 14:26,701000010,470
RL53012641,2021/9/9 14:29,701000010,170
RL53012642,2021/9/9 14:42,701001629,2270
RL53012643,2021/9/9 14:54,701000010,120
RL53012644,2021/9/9 15:11,701000010,178
RL53012645,2021/9/9 15:17,701000010,160
2021090900200044,2021/9/9 15:19,701000002,417
RL53012646,2021/9/9 15:28,701002585,55
RL53012647,2021/9/9 15:30,701000010,1305
RL53012648,2021/9/9 15:34,701002586,860
RL53012649,2021/9/9 15:43,701000010,40
RL53012650,2021/9/9 15:45,701000010,58
RL53012651,2021/9/9 15:47,701000010,55
RL53012652,2021/9/9 15:53,701002118,5050
RL53012653,2021/9/9 15:53,701000010,55
RL53012654,2021/9/9 15:59,701000010,100
RL53012655,2021/9/9 16:10,701000010,160
RL53012656,2021/9/9 16:11,701000010,220
RL53012657,2021/9/9 16:36,701000010,310
RL53012658,2021/9/9 16:49,701000010,240
RL53012659,2021/9/9 16:52,701000010,150
RL53012660,2021/9/9 16:59,701000010,297
RL53012661,2021/9/9 17:00,701000010,175
RL53012662,2021/9/9 17:01,701000010,30
RL53012663,2021/9/9 17:03,701000010,145
RL53012664,2021/9/9 17:04,701000010,140
RL53012665,2021/9/9 17:05,701000010,47
RL53012666,2021/9/9 17:05,701000010,540
RL53012667,2021/9/9 17:11,701000010,340
RL53012668,2021/9/9 17:11,701000010,110
RL53012669,2021/9/9 17:34,701000010,55
RL53012670,2021/9/9 17:35,701000010,55
RL53012671,2021/9/9 17:52,701000010,300
RL53012672,2021/9/9 18:05,701000010,38
RL53012673,2021/9/9 18:08,701002587,159
RL53012674,2021/9/9 18:10,701000010,150
RL53012675,2021/9/9 18:11,701000010,381
RL53012676,2021/9/9 18:14,701000010,480
RL53012677,2021/9/9 18:25,701000010,326
RL53012678,2021/9/9 18:31,701000010,220
RL53012679,2021/9/9 18:38,701000010,120
RL53012680,2021/9/9 18:42,701000010,19
RL53012681,2021/9/9 18:44,701000010,150
RL53012682,2021/9/9 18:52,701000010,110
RL53012683,2021/9/9 18:58,701000010,968
RL53012684,2021/9/9 18:58,701000010,220
RL53012685,2021/9/9 19:13,701000010,160
RL53012686,2021/9/9 19:14,701000010,30
RL53012687,2021/9/9 19:15,701001509,1590
RL53012688,2021/9/9 19:15,701000010,350
RL53012689,2021/9/9 19:29,701000010,110
RL53012690,2021/9/9 19:33,701000010,220
2021090900200090,2021/9/9 19:34,701000010,1
RL53012691,2021/9/9 19:46,701000010,45
RL53012692,2021/9/9 19:52,701000010,250
RL53012693,2021/9/9 19:55,701000010,400
RL53012695,2021/9/9 19:56,701000010,120
RL53012696,2021/9/9 20:28,701002589,1275
RL53012697,2021/9/9 20:37,701000010,990
RL53012698,2021/9/9 20:38,701000010,250
RL53012699,2021/9/9 20:39,701000010,150
RL53012700,2021/9/9 20:50,701000010,110
RL53012701,2021/9/9 21:05,701002590,706
RL53012702,2021/9/9 21:07,701002590,160
RL53012703,2021/9/9 21:20,701000010,290
2021090900200103,2021/9/9 21:21,701000010,-290
RL53012704,2021/9/9 21:21,701000010,290
RL53012705,2021/9/9 21:24,701000010,134
RL53012706,2021/9/9 21:42,701000010,520
RL53012707,2021/9/9 21:57,701000010,120
RL53012708,2021/9/9 21:58,701000010,110
RL53012709,2021/9/10 10:14,701000370,280
RL53012710,2021/9/10 10:15,701000010,120
RL53012711,2021/9/10 10:25,701000010,20
RL53012712,2021/9/10 10:45,701000010,224
RL53012713,2021/9/10 10:53,701000010,72
RL53012714,2021/9/10 10:55,701000010,45
RL53012715,2021/9/10 10:57,701000010,150
RL53012716,2021/9/10 11:03,701000901,85
RL53012717,2021/9/10 11:07,701000010,60
RL53012718,2021/9/10 11:08,701001659,120
RL53012719,2021/9/10 11:10,701000010,64
RL53012720,2021/9/10 11:18,701000010,120
RL53012721,2021/9/10 11:37,701002473,370
RL53012722,2021/9/10 11:39,701000010,30
RL53012723,2021/9/10 11:40,701000010,120
RL53012724,2021/9/10 11:48,701000010,45
RL53012725,2021/9/10 11:50,701000010,350
RL53012726,2021/9/10 11:56,701000010,55
RL53012727,2021/9/10 11:58,701000010,36
RL53012728,2021/9/10 12:09,701000010,84
RL53012729,2021/9/10 12:22,701002592,190
RL53012730,2021/9/10 12:42,701000010,1370
RL53012731,2021/9/10 12:45,701000010,40
2021091000200024,2021/9/10 12:56,701000010,-1900
2021091000200025,2021/9/10 12:56,701000010,1900
RL53012732,2021/9/10 13:09,701001489,126
2021091000200027,2021/9/10 13:14,701000010,110
RL53012733,2021/9/10 13:17,701001489,250
RL53012734,2021/9/10 13:19,701002593,125
RL53012735,2021/9/10 13:44,701000010,350
RL53012736,2021/9/10 13:47,701000010,120
RL53012737,2021/9/10 13:48,701000010,210
RL53012738,2021/9/10 13:52,701000010,335
RL53012739,2021/9/10 13:57,701000010,1320
RL53012740,2021/9/10 13:59,701000010,55
RL53012741,2021/9/10 14:00,701000010,175
RL53012742,2021/9/10 14:09,701000010,100
RL53012743,2021/9/10 14:32,701000010,550
RL53012744,2021/9/10 14:39,701002594,165
RL53012745,2021/9/10 14:46,701001926,2960
RL53012746,2021/9/10 14:47,701000010,220
RL53012747,2021/9/10 14:48,701000010,150
RL53012748,2021/9/10 14:55,701000010,90
RL53012749,2021/9/10 15:21,701000351,965
RL53012750,2021/9/10 15:52,701000010,204
RL53012751,2021/9/10 15:57,701000010,94
RL53012752,2021/9/10 16:04,701000010,120
RL53012753,2021/9/10 16:06,701000010,110
RL53012754,2021/9/10 16:31,701000010,60
RL53012755,2021/9/10 16:32,701000010,340
RL53012756,2021/9/10 16:34,701000010,95
RL53012757,2021/9/10 16:53,701000010,870
RL53012758,2021/9/10 16:53,701000010,126
2021091000200054,2021/9/10 16:55,701000010,5
RL53012759,2021/9/10 17:05,701000010,240
RL53012760,2021/9/10 17:12,701000010,60
RL53012761,2021/9/10 17:17,701000010,30
RL53012762,2021/9/10 17:24,701002585,1255
RL53012763,2021/9/10 17:28,701001288,120
RL53012764,2021/9/10 17:34,701000010,80
RL53012765,2021/9/10 17:39,701000010,165
RL53012766,2021/9/10 17:44,701000010,102
RL53012767,2021/9/10 17:52,701000010,220
RL53012768,2021/9/10 17:54,701000010,205
RL53012769,2021/9/10 17:59,701000010,150
2021091000200066,2021/9/10 18:00,201000002,60
RL53012770,2021/9/10 18:03,701000010,100
RL53012771,2021/9/10 18:05,701000627,360
RL53012772,2021/9/10 18:13,701002598,379
RL53012773,2021/9/10 18:14,701000010,220
RL53012774,2021/9/10 18:17,701000010,240
RL53012775,2021/9/10 18:18,701000010,200
RL53012776,2021/9/10 18:23,701000010,115
RL53012777,2021/9/10 18:29,701000032,3130
RL53012778,2021/9/10 18:31,701000721,715
RL53012779,2021/9/10 18:32,701000010,40
2021091000200077,2021/9/10 18:40,701000003,336
RL53012780,2021/9/10 18:41,701000010,30
2021091000200079,2021/9/10 18:42,701000010,-336
RL53012781,2021/9/10 18:42,701000010,336
RL53012782,2021/9/10 18:42,701000010,30
RL53012783,2021/9/10 18:47,701002599,400
RL53012784,2021/9/10 19:05,701000010,332
RL53012785,2021/9/10 19:15,701002600,100
RL53012786,2021/9/10 19:32,701000010,54
RL53012787,2021/9/10 19:34,701001874,580
RL53012788,2021/9/10 19:37,701000010,60
RL53012789,2021/9/10 19:38,701000010,29
RL53012790,2021/9/10 19:42,701000010,835
RL53012791,2021/9/10 19:43,701000010,18
RL53012792,2021/9/10 19:45,701000010,270
RL53012793,2021/9/10 19:46,701000010,125
RL53012794,2021/9/10 19:46,701000010,45
RL53012795,2021/9/10 19:47,701000010,110
RL53012796,2021/9/10 19:50,701002601,454
RL53012797,2021/9/10 19:57,701002037,220
RL53012798,2021/9/10 20:04,701000010,215
RL53012799,2021/9/10 20:09,701002602,645
RL53012800,2021/9/10 20:11,701002603,270
2021091000200100,2021/9/10 20:30,701000010,5
RL53012801,2021/9/10 20:40,701000010,95
RL53012802,2021/9/10 20:42,701000010,180
2021091000200103,2021/9/10 20:44,701000002,440
RL53012803,2021/9/10 20:47,701000010,80
RL53012804,2021/9/10 20:49,701000010,110
RL53012805,2021/9/10 20:59,701000010,30
RL53012806,2021/9/10 21:24,701000010,110
RL53012807,2021/9/10 21:29,701000010,110
RL53012808,2021/9/10 21:37,701000010,165
RL53012809,2021/9/10 21:37,701000832,1480
RL53012810,2021/9/11 09:35,701002482,1100
RL53012811,2021/9/11 10:01,701000010,110
RL53012812,2021/9/11 10:18,701000010,330
RL53012813,2021/9/11 10:37,701000010,110
RL53012814,2021/9/11 10:39,701000010,70
RL53012815,2021/9/11 10:42,701000010,95
RL53012816,2021/9/11 10:43,701002607,2735
RL53012817,2021/9/11 10:48,701000675,375
RL53012818,2021/9/11 10:50,701000010,45
RL53012819,2021/9/11 10:52,701000530,159
RL53012820,2021/9/11 10:56,701000010,105
RL53012821,2021/9/11 11:02,701000010,52
RL53012822,2021/9/11 11:03,701000010,100
RL53012823,2021/9/11 11:07,701000010,55
RL53012824,2021/9/11 11:33,701000388,450
RL53012825,2021/9/11 11:37,701000010,55
RL53012826,2021/9/11 11:40,701000010,770
RL53012827,2021/9/11 11:44,701000010,50
RL53012828,2021/9/11 11:49,701000027,134
RL53012829,2021/9/11 12:07,701001924,357
RL53012830,2021/9/11 12:08,701000010,320
RL53012831,2021/9/11 12:12,701002609,180
RL53012832,2021/9/11 12:28,701000010,83
RL53012833,2021/9/11 12:32,701000010,30
RL53012834,2021/9/11 12:38,701000010,210
RL53012835,2021/9/11 12:41,701000010,90
RL53012836,2021/9/11 12:49,701000190,550
RL53012837,2021/9/11 12:51,701000010,110
RL53012838,2021/9/11 12:55,701000316,1640
RL53012839,2021/9/11 12:56,701000010,142
RL53012840,2021/9/11 12:56,701000316,140
RL53012841,2021/9/11 12:56,701000316,1500
2021091100200033,2021/9/11 12:57,701000316,-1640
RL53012842,2021/9/11 13:14,701001106,177
RL53012843,2021/9/11 13:15,701000010,120
RL53012844,2021/9/11 13:16,701002101,180
RL53012845,2021/9/11 13:18,701000010,3810
RL53012846,2021/9/11 13:19,701000010,290
RL53012847,2021/9/11 13:19,701000010,300
RL53012848,2021/9/11 13:21,701000010,139
RL53012849,2021/9/11 13:21,701000010,45
RL53012850,2021/9/11 13:22,701000010,250
RL53012851,2021/9/11 13:24,701000010,1230
RL53012852,2021/9/11 13:25,701000010,95
RL53012853,2021/9/11 13:27,701000017,440
RL53012854,2021/9/11 13:39,701000017,100
RL53012855,2021/9/11 13:55,701000010,200
RL53012856,2021/9/11 14:06,701000784,260
RL53012857,2021/9/11 14:21,701000367,130
RL53012858,2021/9/11 14:27,701000010,126
RL53012859,2021/9/11 14:30,701001450,95
2021091100200052,2021/9/11 14:45,701000010,5
RL53012860,2021/9/11 14:47,701000793,300
RL53012861,2021/9/11 14:48,701000010,520
RL53012862,2021/9/11 14:50,701002105,45
RL53012863,2021/9/11 14:57,701000010,239
RL53012864,2021/9/11 15:18,701000010,220
RL53012865,2021/9/11 15:25,701000010,55
RL53012866,2021/9/11 15:36,701000010,29
RL53012867,2021/9/11 15:40,701000010,20
RL53012868,2021/9/11 15:42,701001288,990
RL53012869,2021/9/11 15:44,701000010,160
RL53012870,2021/9/11 15:47,701000010,330
RL53012871,2021/9/11 15:47,701000010,67
RL53012872,2021/9/11 15:48,701000010,29
RL53012873,2021/9/11 15:49,701000010,150
RL53012874,2021/9/11 15:51,701002611,45
RL53012875,2021/9/11 15:56,701000010,120
RL53012876,2021/9/11 16:03,701000010,110
RL53012877,2021/9/11 16:11,701000010,220
RL53012878,2021/9/11 16:19,701000010,90
RL53012879,2021/9/11 16:23,701001617,830
RL53012880,2021/9/11 16:24,701000010,146
RL53012881,2021/9/11 16:52,701000010,175
RL53012882,2021/9/11 16:56,701000010,67
RL53012883,2021/9/11 16:59,701000010,395
RL53012884,2021/9/11 17:05,701000010,190
RL53012885,2021/9/11 17:15,701002418,1220
RL53012886,2021/9/11 17:26,701000010,10
RL53012887,2021/9/11 17:41,701000010,20
RL53012888,2021/9/11 17:51,701000010,670
2021091100200082,2021/9/11 17:56,701000003,85
RL53012889,2021/9/11 17:58,701000010,135
RL53012890,2021/9/11 18:03,701000010,160
2021091100200085,2021/9/11 18:04,701000010,5
RL53012891,2021/9/11 18:07,701002227,275
RL53012892,2021/9/11 18:10,701002613,1320
RL53012893,2021/9/11 18:22,701000010,990
RL53012894,2021/9/11 18:25,701000010,35
RL53012895,2021/9/11 18:25,701000010,1
RL53012896,2021/9/11 18:29,701000010,120
RL53012897,2021/9/11 18:32,701000010,90
RL53012898,2021/9/11 19:00,701000010,350
RL53012899,2021/9/11 19:11,701000010,120
RL53012900,2021/9/11 19:25,701000010,405
RL53012901,2021/9/11 19:32,701000968,350
RL53012902,2021/9/11 19:35,701000010,250
RL53012903,2021/9/11 19:42,701000010,900
RL53012904,2021/9/11 19:44,701002433,297
RL53012905,2021/9/11 19:45,701000010,300
RL53012906,2021/9/11 19:52,701000010,260
RL53012907,2021/9/11 19:55,701002356,270
RL53012908,2021/9/11 20:01,701000010,90
RL53012909,2021/9/11 20:06,701001450,63
RL53012910,2021/9/11 20:24,701001635,2140
2021091100200106,2021/9/11 20:26,701000010,12
RL53012911,2021/9/11 20:50,701000010,100
RL53012912,2021/9/11 21:00,701000010,59
RL53012913,2021/9/11 21:06,701001635,100
RL53012914,2021/9/11 21:15,701002283,155
2021091100200111,2021/9/11 21:20,201000002,1975
RL53012915,2021/9/11 21:26,701000195,180
RL53012916,2021/9/11 21:30,701000010,105
RL53012917,2021/9/11 21:32,701002615,190
RL53012918,2021/9/11 21:48,701000010,1156
RL53012920,2021/9/13 09:30,701000010,340
RL53012921,2021/9/13 09:36,701000010,110
RL53012922,2021/9/13 09:40,701000010,290
RL53012923,2021/9/13 09:45,701001911,350
RL53012924,2021/9/13 09:56,701000010,55
RL53012925,2021/9/13 10:10,701000010,120
RL53012926,2021/9/13 10:40,701000010,350
RL53012927,2021/9/13 11:07,701000010,385
RL53012928,2021/9/13 11:22,701000010,1230
RL53012929,2021/9/13 11:22,701000010,110
RL53012930,2021/9/13 11:26,701000010,45
RL53012931,2021/9/13 11:31,701000316,446
RL53012932,2021/9/13 11:32,701000010,74
RL53012933,2021/9/13 11:39,701000316,220
2021091300200015,2021/9/13 11:44,701000010,5
RL53012934,2021/9/13 11:49,701001288,47
RL53012935,2021/9/13 11:51,701002267,4176
RL53012936,2021/9/13 11:55,701001196,100
RL53012937,2021/9/13 11:55,701000010,55
RL53012938,2021/9/13 12:05,701002617,480
RL53012939,2021/9/13 12:15,701000010,55
RL53012940,2021/9/13 12:16,701000010,55
RL53012941,2021/9/13 12:16,701000010,55
RL53012942,2021/9/13 12:17,701000010,30
RL53012943,2021/9/13 12:22,701000010,345
RL53012944,2021/9/13 12:43,701001916,990
RL53012945,2021/9/13 12:59,701001916,184
RL53012946,2021/9/13 13:03,701000010,75
RL53012947,2021/9/13 13:13,701000010,930
RL53012948,2021/9/13 13:20,701001070,259
RL53012949,2021/9/13 13:34,701000010,55
RL53012950,2021/9/13 13:36,701001489,189
RL53012951,2021/9/13 14:15,701000010,55
RL53012952,2021/9/13 14:24,701000010,290
RL53012953,2021/9/13 14:29,701000010,130
RL53012954,2021/9/13 14:37,701000010,100
RL53012955,2021/9/13 14:44,701000010,53
RL53012956,2021/9/13 14:44,701000010,110
RL53012957,2021/9/13 14:50,701000010,100
RL53012958,2021/9/13 14:52,701000010,7
RL53012959,2021/9/13 15:07,701000010,80
RL53012960,2021/9/13 15:47,701000010,110
RL53012961,2021/9/13 15:53,701002618,150
RL53012962,2021/9/13 15:54,701000010,49
RL53012963,2021/9/13 16:09,701000010,520
RL53012964,2021/9/13 16:19,701000010,125
RL53012965,2021/9/13 16:26,701000010,150
2021091300200048,2021/9/13 16:31,701000010,35
RL53012966,2021/9/13 16:35,701000010,109
RL53012967,2021/9/13 16:38,701002389,220
RL53012968,2021/9/13 16:40,701000010,2000
RL53012969,2021/9/13 16:45,701000627,218
RL53012970,2021/9/13 16:45,701000010,45
RL53012971,2021/9/13 16:47,701002620,100
RL53012972,2021/9/13 16:51,701000010,170
RL53012973,2021/9/13 17:02,701000010,150
RL53012974,2021/9/13 17:04,701000351,125
RL53012975,2021/9/13 17:10,701000010,1145
2021091300200059,2021/9/13 17:27,701002099,250
RL53012976,2021/9/13 17:43,701001966,800
RL53012977,2021/9/13 17:44,701000010,120
RL53012978,2021/9/13 17:45,701000010,55
RL53012979,2021/9/13 17:49,701000010,208
RL53012980,2021/9/13 17:49,701000010,20
RL53012981,2021/9/13 17:51,701000815,990
RL53012982,2021/9/13 17:55,701000010,18
RL53012983,2021/9/13 18:17,701000010,130
RL53012984,2021/9/13 18:17,701000010,55
RL53012985,2021/9/13 18:25,701002507,320
RL53012986,2021/9/13 18:26,701001664,1650
RL53012987,2021/9/13 18:31,701000010,55
RL53012988,2021/9/13 18:40,701001419,80
RL53012989,2021/9/13 18:41,701002624,100
2021091300200074,2021/9/13 18:44,701000010,110
RL53012990,2021/9/13 18:48,701000010,290
RL53012991,2021/9/13 18:50,701000010,331
RL53012992,2021/9/13 18:54,701000010,499
RL53012993,2021/9/13 19:04,701000010,900
RL53012994,2021/9/13 19:28,701000010,30
RL53012995,2021/9/13 19:33,701000010,290
RL53012996,2021/9/13 19:43,701000010,355
RL53012997,2021/9/13 19:48,701000344,200
RL53012998,2021/9/13 19:49,701001440,1790
RL53012999,2021/9/13 20:00,701000010,75
RL53013000,2021/9/13 20:08,701000010,375
RL53013001,2021/9/13 20:24,701000010,180
RL53013002,2021/9/13 20:44,701000010,250
RL53013003,2021/9/13 20:46,701000010,210
RL53013004,2021/9/13 20:57,701000010,35
RL53013005,2021/9/13 21:19,701002627,268
RL53013006,2021/9/13 21:21,701002628,173
RL53013007,2021/9/13 21:21,701000010,280
RL53013008,2021/9/13 21:27,701001605,773
RL53013009,2021/9/13 21:34,701000010,150
RL53013010,2021/9/13 21:46,701000010,990
RL53013011,2021/9/13 21:48,701000010,69
RL53013012,2021/9/14 09:42,701000043,245
RL53013013,2021/9/14 10:05,701000010,55
RL53013014,2021/9/14 10:11,701000455,82
RL53013015,2021/9/14 10:12,701000010,32
RL53013016,2021/9/14 10:13,701000455,55
RL53013017,2021/9/14 10:18,701000010,200
RL53013018,2021/9/14 10:19,701000010,95
RL53013019,2021/9/14 10:45,701000017,300
RL53013020,2021/9/14 10:46,701000017,100
RL53013021,2021/9/14 11:06,701002629,997
RL53013022,2021/9/14 11:28,701000010,155
RL53013023,2021/9/14 11:30,701000010,45
RL53013024,2021/9/14 11:31,701000010,30
RL53013025,2021/9/14 11:37,701000010,195
RL53013026,2021/9/14 11:42,701001066,720
RL53013027,2021/9/14 11:47,701002477,540
RL53013028,2021/9/14 11:53,701000316,230
RL53013029,2021/9/14 11:56,701000010,45
RL53013030,2021/9/14 12:12,701000010,552
RL53013031,2021/9/14 12:47,701000010,230
RL53013032,2021/9/14 12:50,701000010,20
RL53013033,2021/9/14 12:56,701000010,195
RL53013034,2021/9/14 13:05,701000010,45
RL53013035,2021/9/14 13:07,701000010,48
RL53013036,2021/9/14 13:12,701000010,304
RL53013037,2021/9/14 13:15,701001132,110
RL53013038,2021/9/14 13:16,701000010,135
2021091400200028,2021/9/14 13:25,701000010,270
RL53013039,2021/9/14 13:30,701000010,260
RL53013040,2021/9/14 13:48,701000010,35
RL53013041,2021/9/14 13:53,701001617,109
RL53013042,2021/9/14 13:54,701000010,985
2021091400200033,2021/9/14 13:55,701000010,-835
2021091400200034,2021/9/14 13:56,701000010,835
RL53013043,2021/9/14 14:15,701000010,360
RL53013044,2021/9/14 14:29,701002630,200
RL53013045,2021/9/14 14:32,701000010,90
RL53013046,2021/9/14 14:58,701000010,100
RL53013047,2021/9/14 15:30,7010015607,700
RL53013048,2021/9/14 15:53,701000496,600
RL53013049,2021/9/14 15:54,701000496,400
2021091400200042,2021/9/14 15:55,701000496,-600
RL53013050,2021/9/14 16:00,701000010,180
RL53013051,2021/9/14 16:17,701001664,550
RL53013052,2021/9/14 16:41,701000010,300
RL53013053,2021/9/14 16:50,701002063,9700
RL53013054,2021/9/14 17:33,701000734,416
2021091400200048,2021/9/14 17:35,701000010,0
RL53013055,2021/9/14 17:37,701000010,165
RL53013056,2021/9/14 17:47,701000010,570
RL53013057,2021/9/14 17:47,701000010,120
RL53013058,2021/9/14 18:01,701000010,155
RL53013059,2021/9/14 18:06,701000010,1190
RL53013060,2021/9/14 18:06,701000010,60
RL53013061,2021/9/14 18:08,701001429,650
RL53013062,2021/9/14 18:24,701001442,600
RL53013063,2021/9/14 18:25,701000010,59
RL53013064,2021/9/14 18:26,701000010,73
RL53013065,2021/9/14 18:28,701000010,400
RL53013066,2021/9/14 18:34,701000010,36
RL53013067,2021/9/14 18:41,701000010,700
RL53013068,2021/9/14 18:50,701000010,249
RL53013069,2021/9/14 19:11,701002555,75
RL53013070,2021/9/14 19:14,701000010,197
RL53013071,2021/9/14 19:15,701000010,100
RL53013072,2021/9/14 19:36,701002367,140
RL53013073,2021/9/14 19:37,701000010,396
RL53013074,2021/9/14 19:43,701000010,36
RL53013075,2021/9/14 20:04,701000010,110
RL53013076,2021/9/14 20:16,701000591,153
RL53013077,2021/9/14 20:41,701002555,1300
RL53013078,2021/9/14 20:43,701002593,45
RL53013079,2021/9/14 20:49,701002433,350
RL53013080,2021/9/14 20:56,701001764,800
RL53013081,2021/9/14 20:59,701000010,65
RL53013082,2021/9/14 21:00,701000010,375
RL53013083,2021/9/14 21:22,701002214,575
RL53013084,2021/9/14 21:23,701000010,180
RL53013085,2021/9/14 21:27,701002635,460
RL53013086,2021/9/14 21:34,701000010,390
RL53013087,2021/9/14 21:37,701000010,184
RL53013088,2021/9/14 21:39,701000010,45
RL53013089,2021/9/14 21:42,701000010,60
RL53013090,2021/9/14 21:48,701000010,55
RL53013091,2021/9/14 21:56,701000010,230
RL53013092,2021/9/15 09:32,701000010,94
RL53013093,2021/9/15 09:42,701000010,130
RL53013094,2021/9/15 09:58,701002179,60
RL53013095,2021/9/15 10:01,701002179,680
RL53013096,2021/9/15 10:13,701001161,2380
RL53013097,2021/9/15 10:19,701000010,200
RL53013098,2021/9/15 10:20,701000010,30
RL53013099,2021/9/15 10:20,701000010,20
RL53013100,2021/9/15 10:41,701000010,360
RL53013101,2021/9/15 10:46,701002636,220
RL53013102,2021/9/15 10:47,701000010,224
RL53013103,2021/9/15 11:01,701000010,42
RL53013104,2021/9/15 11:08,701000010,55
RL53013105,2021/9/15 11:16,701001213,55
RL53013106,2021/9/15 11:24,701000010,108
RL53013107,2021/9/15 11:30,701000370,525
RL53013108,2021/9/15 12:01,701000952,575
RL53013109,2021/9/15 12:08,701000010,110
RL53013110,2021/9/15 12:10,701000010,430
RL53013111,2021/9/15 12:17,701000010,520
RL53013112,2021/9/15 12:23,701000010,330
RL53013113,2021/9/15 12:31,701002583,110
RL53013114,2021/9/15 12:32,701002385,290
RL53013115,2021/9/15 12:43,701000010,175
RL53013116,2021/9/15 12:44,701000010,180
RL53013117,2021/9/15 12:56,701002101,100
RL53013118,2021/9/15 13:01,701000010,114
RL53013119,2021/9/15 13:04,701000010,95
2021091500200029,2021/9/15 13:05,701000010,225
RL53013120,2021/9/15 13:07,701000010,130
2021091500200031,2021/9/15 13:19,701000001,1195
RL53013121,2021/9/15 13:22,701002168,640
2021091500200033,2021/9/15 13:29,701000010,560
RL53013122,2021/9/15 13:56,701000010,55
RL53013123,2021/9/15 14:05,701000010,700
2021091500200036,2021/9/15 14:08,701000010,-700
RL53013124,2021/9/15 14:08,701000010,700
RL53013125,2021/9/15 14:43,701000010,170
RL53013126,2021/9/15 15:11,701000010,89
RL53013127,2021/9/15 15:19,701000010,110
RL53013128,2021/9/15 15:26,701000010,712
2021091500200042,2021/9/15 15:26,701000010,72
RL53013129,2021/9/15 15:32,701000010,360
RL53013130,2021/9/15 15:33,701000010,480
RL53013131,2021/9/15 15:41,701000010,220
RL53013132,2021/9/15 15:44,701000010,90
RL53013133,2021/9/15 15:53,701002565,690
RL53013134,2021/9/15 15:54,701002565,45
RL53013135,2021/9/15 16:01,701002640,465
RL53013136,2021/9/15 16:11,701001030,800
RL53013137,2021/9/15 16:12,701002640,40
RL53013138,2021/9/15 16:13,701000010,250
RL53013139,2021/9/15 16:23,701000010,110
RL53013140,2021/9/15 16:29,701001394,150
RL53013141,2021/9/15 16:33,701000010,40
2021091500200056,2021/9/15 16:35,701000010,2520
RL53013142,2021/9/15 16:49,701000010,330
RL53013143,2021/9/15 16:51,701000010,130
RL53013144,2021/9/15 16:52,701000010,28
RL53013145,2021/9/15 16:58,701001510,475
